GEOID,X,Y
421010096005,-75.24446945837425,39.96637442878028
421010098021,-75.2626209822697,39.97427620915024
421010098022,-75.2689429539754,39.97379842179811
421010098012,-75.26739445643078,39.977069565400186
421010100002,-75.24852105907429,39.97060746286628
421010063004,-75.24200750537932,39.91964337068407
421010029003,-75.1643410415138,39.93216890111203
421010175006,-75.14140955298484,40.00119369615424
421010024005,-75.16397642624153,39.93799366412451
421010033002,-75.19773692978004,39.939855797578794
421010022003,-75.17194196596986,39.93684360811547
421010023002,-75.16259317063248,39.93440765317075
421010031001,-75.17676760373794,39.934070801647785
421010032004,-75.18631069804601,39.93483655645645
421010064003,-75.24303757928243,39.924138374776014
421010100004,-75.2521587174551,39.97217158334902
421010102003,-75.23046476256117,39.96939199734883
421010105002,-75.21439663496263,39.97029100922188
421010111005,-75.22381383570159,39.9749710319474
421010107004,-75.20581870938965,39.9695946002624
421010108003,-75.19627566028187,39.96525906466623
421010109001,-75.19227758997702,39.96600135080506
421010246002,-75.17163161519323,40.04249159215312
421010113002,-75.23225449367139,39.978297947513546
421010062004,-75.23495885941001,39.91955839927197
421010065006,-75.23723296562368,39.94033637853106
421010070005,-75.2193595153591,39.93541892844323
421010074004,-75.2181492805975,39.94084428596981
421010073004,-75.22585195642023,39.94631494488705
421010080004,-75.22851196720354,39.95184755547302
421010082006,-75.24660751802841,39.94826580951081
421010084004,-75.23409213510203,39.959710745532256
421010085007,-75.22807234823085,39.95922078535158
421010093005,-75.226473892878,39.963623146644984
421010090003,-75.18874749431471,39.960301835998024
421010152002,-75.17058338821332,39.987452743675995
421010142002,-75.13518908639371,39.96491874191936
421010152004,-75.16851303182517,39.98317151799292
421010153003,-75.16121054328856,39.98612613755528
421010162002,-75.1407048748097,39.98433809544144
421010092002,-75.20437560383905,39.96085498188826
421010109003,-75.19213873022056,39.96379163381067
421010094002,-75.2298447740093,39.96261156864979
421010102002,-75.23169756369374,39.96691617326462
421010207004,-75.19757078667253,40.01072192460975
421010170001,-75.18794844781328,40.004557712794664
421010171004,-75.18038899724147,40.00086282560903
421010141001,-75.1498425773097,39.970436651172314
421010114006,-75.24334990780967,39.983511137265175
421010157003,-75.13534070628977,39.97685219256442
421010168001,-75.17051585042826,39.99096603130814
421010174002,-75.15207499308482,39.99607559964188
421010173002,-75.16037850150096,39.99858290873338
421010171003,-75.17107687424478,40.00575664009019
421010206001,-75.18253236563486,40.01902012586664
421010257003,-75.19996730617449,40.07171468007183
421010094003,-75.23449072275629,39.96188524922475
421010081025,-75.23226552078043,39.95349557678721
421010077002,-75.20786579406249,39.94454678987274
421010062002,-75.23165509062885,39.91910216009127
421010060003,-75.23721892836346,39.91396023305359
421010067001,-75.22052866806906,39.92383179785261
421010071021,-75.2254638782306,39.942889361324845
421010264003,-75.1629287647084,40.05971284309794
421010030023,-75.173577524078,39.93303834949266
421010213001,-75.21937019658203,40.03497564075712
421010115004,-75.25387557316304,39.97554036022107
421010101005,-75.24565274589845,39.97040526665535
421010286004,-75.13012933481073,40.031388758718
421010315023,-75.05527102136297,40.036112444705665
421010306003,-75.09511866715985,40.04853548022965
421010161002,-75.12389524067032,39.98604531590154
421010311012,-75.0778155116713,40.041854024040475
421010138002,-75.17758761709787,39.9751173645411
421010132002,-75.1581759527831,39.9660046214937
421010139002,-75.16949299942307,39.9765879707057
421010141002,-75.15640750768284,39.97154301499633
421010135004,-75.16729704038883,39.96917556652755
421010140001,-75.16412954953188,39.972627659693785
421010179003,-75.11361563135617,39.98470864337359
421010349003,-75.01380277921362,40.04076440965029
421010326003,-75.04097793075832,40.03201479533266
421010025003,-75.1519635626849,39.93272035037717
421010137002,-75.18083295632317,39.97674721244282
421010137005,-75.18663220536362,39.97797688433933
421010148001,-75.16916096879595,39.9802047192788
421010147002,-75.16104768262153,39.978726299646034
421010108002,-75.20044551358873,39.96654749661311
421010066003,-75.2338842616629,39.928489986855666
421010336001,-75.05452796680133,40.062160738033704
421010178006,-75.12070749169821,39.98868776264905
421010179005,-75.11774916484168,39.98584992163145
421010163004,-75.1353385453356,39.986815694630245
421010174001,-75.14869616118284,39.99634762072344
421010164003,-75.14571194501612,39.991258522681896
421010088012,-75.1981132790479,39.955503299739966
421010243002,-75.17288353284269,40.02220218511795
421010341006,-75.07983371142971,40.08061414750024
421010160004,-75.1230027993901,39.98192843946042
421010080003,-75.22919801371884,39.948863942967385
421010145002,-75.14792585219044,39.974505748141574
421010145001,-75.14869233158566,39.97694010476998
421010197006,-75.13978724127966,40.017992401261324
421010198004,-75.13943718859123,40.01068456911661
421010318003,-75.07873934618513,40.03040819702364
421010267002,-75.14437239002872,40.053983395703526
421010274012,-75.12857117187114,40.03855672754307
421010175005,-75.14214678265377,39.997855618883534
421010334001,-75.04805448064498,40.058217388016395
421010094004,-75.23429287523408,39.964190686185226
421010095004,-75.23860401493577,39.96744995394024
421010096001,-75.24267480137878,39.96736962729531
421010101004,-75.24188722915935,39.96977405298959
421010115003,-75.24995395522808,39.97649920894427
421010117001,-75.2404368854878,39.99190701251099
421010120002,-75.23027980881852,39.99657842544875
421010305022,-75.1052999588693,40.04740681928166
421010286006,-75.12959297982215,40.02886657952603
421010315014,-75.05078279016807,40.03693046999358
421010336004,-75.061676876989,40.06314121582996
421010160001,-75.12060571430415,39.983145361684
421010316001,-75.05784000300052,40.03471468224468
421010204001,-75.15656136764848,40.02140731363336
421010323002,-75.05464195840209,40.02156135788889
421010330003,-75.03687758098845,40.03680619340871
421010255001,-75.18529907140598,40.063716129471175
421010259003,-75.17725016685215,40.077276739179474
421010039012,-75.1718956175235,39.92210247943145
421010072003,-75.23131258966866,39.943002986074184
421010037022,-75.18349574333212,39.92456109622334
421010238001,-75.18302969013806,40.043271580743195
421010078003,-75.22034332205132,39.94637610911062
421010248001,-75.16469683768808,40.048242726132045
421010209004,-75.21217815809962,40.01950347754574
421010120001,-75.2285144721063,39.99311526310109
421010136021,-75.17728031732268,39.971208622399146
421010171001,-75.17425844773322,40.00353593786689
421010114005,-75.24459994446714,39.978582490618614
421010265001,-75.15404153299889,40.062320151060746
421010267006,-75.15082877808598,40.05612461416446
421010153001,-75.15774108892778,39.98335605348818
421010144002,-75.13794426471254,39.97210792743622
421010273005,-75.12116090310188,40.0414903392236
421010273004,-75.12208454195232,40.0384972640715
421010336005,-75.05925136624978,40.06553402718315
421010316003,-75.05902973187999,40.029119355606426
421010192002,-75.11330406955858,40.001758223730214
421010180013,-75.11344172783474,39.98184161724629
421010280001,-75.15521321575227,40.023496805880235
421010301003,-75.08959259825868,40.01999912790163
421010326006,-75.03943772827431,40.02795254874187
421010027023,-75.15041242790775,39.92813654784302
421010215001,-75.22583795145171,40.038929785675826
421010093004,-75.22584453261719,39.96170930742411
421010108005,-75.20008121509794,39.96459598608025
421010238005,-75.18613822916906,40.04005453507078
421010082005,-75.24813438779702,39.94993473652187
421010083011,-75.24662941857363,39.9602456330284
421010163001,-75.12908880010426,39.98931940126274
421010316002,-75.05652327823631,40.0311488982544
421010177023,-75.12029770282811,39.99738366210526
421010192003,-75.11451271958099,39.99935577518235
421010390008,-75.09258025941337,40.03263717992287
421010146003,-75.15440400445344,39.97325824196622
421010071025,-75.23138605500694,39.94035320191569
421010088023,-75.20263847938453,39.95349327356802
421010086023,-75.22037361169016,39.95728910971756
421010037011,-75.17708245395059,39.92806635051107
421010070001,-75.21985816884852,39.937806295270185
421010136023,-75.17966931168644,39.971508079962945
421010214002,-75.21900865722093,40.028112663079256
421010136024,-75.17541173476513,39.97096964086496
421010362013,-74.99017912884973,40.08104244021496
421010315013,-75.05098160230644,40.03382477142822
421010112001,-75.23052276148736,39.97538744925934
421010011012,-75.16277186780233,39.94383006630543
421010067003,-75.2275611656596,39.92167886367767
421010078005,-75.21404256516334,39.94779873985013
421010040022,-75.1658140195987,39.917401003516126
421010238003,-75.17956647008205,40.0360497584104
421010245004,-75.16591065982468,40.033696811157384
421010083024,-75.24128276575374,39.95461396797787
421010171002,-75.17050636271635,40.002288128597144
421010202003,-75.15959954821602,40.0083128849864
421010190004,-75.10096226485041,40.01139511000802
421010210001,-75.21292667033143,40.02729646450589
421010153002,-75.16076170774497,39.984483270231145
421010032005,-75.18667073042145,39.93158196480748
421010066002,-75.22991245646504,39.93082186734484
421010277005,-75.15553866407966,40.0497220237322
421010301004,-75.09248979360267,40.02063382472787
421010198003,-75.14056265383316,40.00874032235244
421010269001,-75.12852311098769,40.05414855874603
421010298005,-75.0701598046975,40.01523890750182
421010316005,-75.05959933659051,40.03284109637002
421010178007,-75.12136619176474,39.990556529166
421010041023,-75.16295022913116,39.917030751421336
421010349002,-75.0111545577163,40.04413444397628
421010028013,-75.15629013312103,39.93141183151469
421010008041,-75.16934865309858,39.94876057856226
421010095002,-75.23698574637889,39.96482313725947
421010011011,-75.16426178336715,39.945546038899685
421010191006,-75.1085935735359,40.00968562719201
421010084002,-75.23365086111396,39.95788030336527
421010072004,-75.22892768446992,39.944637074386584
421010079003,-75.22117120970563,39.94933188636745
421010037015,-75.18115209775897,39.928989483504004
421010253001,-75.1788858236501,40.054242785482174
421010274024,-75.1247048257679,40.04048259839962
421010164002,-75.14027323635563,39.98739154773741
421010306004,-75.09756766838755,40.04960178027309
421010315011,-75.04429919926001,40.037471734151005
421010338001,-75.06841671686219,40.06413821949366
421010191001,-75.10925156429774,40.01189556033006
421010310001,-75.06909022545193,40.050997567816836
421010319003,-75.06407710474977,40.019667115440825
421010281003,-75.14896568175324,40.02615939920706
421010083013,-75.24706018830145,39.9548113448433
421010083023,-75.24186920157295,39.95663717981429
421010083021,-75.24160165165226,39.9530830442384
421010083012,-75.24568427958576,39.95796114448249
421010084006,-75.23805964785001,39.959147061815735
421010084003,-75.23672242125477,39.957133518295876
421010085003,-75.22401142834602,39.95442532240899
421010085004,-75.22907744885127,39.95442471022679
421010085005,-75.22878121198609,39.95584613691108
421010085006,-75.22845656831079,39.9574091378768
421010086022,-75.21733640965212,39.95569275315985
421010087022,-75.20760096753764,39.951030961429396
421010087011,-75.2110925993271,39.950418307601886
421010087013,-75.21056828023673,39.95333483470509
421010087012,-75.20990077575254,39.956577047852946
421010088024,-75.20267241845814,39.95131777899137
421010088022,-75.20218044772567,39.95599110425889
421010177013,-75.11721905543462,39.99780280613012
421010213003,-75.21448908246384,40.03067733177592
421010030022,-75.17161470975888,39.93340038474452
421010012014,-75.18000525685319,39.94643356817399
421010277002,-75.14906786284008,40.04967432979438
421010345022,-75.03429891932959,40.080414101891606
421010176015,-75.13650523811793,39.99395402502721
421010081013,-75.23730093496465,39.94943989458545
421010107003,-75.20987554665835,39.96985453175846
421010022001,-75.16863366473274,39.937018433682844
421010253003,-75.18476966328883,40.05354529413313
421010290004,-75.1180542739579,40.027751276353236
421010192006,-75.12202560939829,40.001563238793935
421010338003,-75.07576922800841,40.06002762296826
421010283003,-75.1469634332497,40.02367143781737
421010330005,-75.0339283496193,40.03227085450741
421010027022,-75.14843423681356,39.9258882322337
421010084005,-75.23706017948251,39.95541750937467
421010085001,-75.22313558006582,39.95860673309186
421010253005,-75.18172836547477,40.055413437427035
421010033001,-75.19073830735422,39.933360378690786
421010041014,-75.16026916877529,39.92440416125207
421010210003,-75.21001329786404,40.02441152668424
421010038001,-75.17872994004063,39.920416914124324
421010213002,-75.21732448868589,40.03289905609189
421010240004,-75.17850781848098,40.02534970850093
421010118002,-75.23489248613883,39.987284522957225
421010030021,-75.16922627911799,39.933107570813114
421010070004,-75.22380874949967,39.93503370175977
421010037012,-75.17748977876015,39.92622961991539
421010078002,-75.21638601545882,39.945144136159584
421010033005,-75.19275998049599,39.934161622151024
421010149004,-75.18108200066895,39.98174018126499
421010147001,-75.16408668426219,39.978174299302474
421010114003,-75.24007123585633,39.977450093185745
421010038003,-75.17810491066584,39.92281556025186
421010039011,-75.17122233285694,39.92518551398408
421010039013,-75.1751949363125,39.921885315126865
421010039014,-75.17439170813104,39.92560275363996
421010039021,-75.17244159537546,39.91960484588439
421010039022,-75.17317369640524,39.91638137494159
421010039023,-75.17484281052356,39.91376465150018
421010039024,-75.1761837691704,39.917598708111335
421010040011,-75.16418065418765,39.924915137154684
421010040012,-75.16471548845908,39.92245623553485
421010040013,-75.16815571094263,39.92290272752168
421010040014,-75.1674110051566,39.92518179578811
421010040021,-75.16525647078517,39.919967433946766
421010040024,-75.16870375248038,39.92041303802032
421010041011,-75.15644789999538,39.923497069022694
421010041012,-75.15775462379159,39.921147248871684
421010041013,-75.16123120092648,39.92212554126745
421010041021,-75.15820484680187,39.91905942228804
421010041022,-75.15903783717957,39.91652754189313
421010042012,-75.15275829243521,39.92091940501341
421010067004,-75.22966540953757,39.92383981399408
421010190002,-75.09890406989555,40.01112654828702
421010266003,-75.14841921707684,40.066937973086596
421010277006,-75.1565726734416,40.052522875276225
421010365011,-75.00957583193315,40.12765794065017
421010164001,-75.14100866572903,39.99060684877612
421010308002,-75.08099100504845,40.05824194100922
421010336003,-75.06250914051788,40.05933037880473
421010298002,-75.06511032117898,40.01615749661659
421010041024,-75.16211496815339,39.91956253404571
421010152001,-75.1656325941705,39.98591832469006
421010167011,-75.16065980981058,39.992358119330774
421010082007,-75.2462215005783,39.950545222162475
421010042011,-75.14841938121855,39.92285840791038
421010197004,-75.13830964567727,40.01545109621551
421010157002,-75.13523742144072,39.97886730083162
421010011022,-75.15816108917105,39.94496995720172
421010274023,-75.12550424098373,40.037356076474495
421010042021,-75.14890952626584,39.917217811017345
421010042022,-75.15260530561805,39.915515019575906
421010042023,-75.15342869429202,39.917800726073075
421010042024,-75.15316326129917,39.919050061490026
421010042014,-75.15222784270568,39.923356346914574
421010372003,-75.16599400543316,39.914778095099564
421010050001,-75.16966056981119,39.88985505222835
421010054001,-75.25530077916713,39.88790773918632
421010055001,-75.2477548962837,39.910239969308996
421010055002,-75.24517349860811,39.90884855444811
421010060001,-75.23813842373684,39.90953228120106
421010060005,-75.23855730046824,39.91695111573966
421010060002,-75.23438569351899,39.90938459397829
421010061001,-75.22899788158585,39.914453383196516
421010062001,-75.2298785582656,39.92035394811304
421010063001,-75.23498266052522,39.925163096886386
421010063002,-75.2354855667068,39.923943741595714
421010063003,-75.23732556792675,39.9229634479965
421010064001,-75.23863781908645,39.928467386292716
421010061002,-75.22777296746455,39.91797101720907
421010064002,-75.24160201906605,39.92820612884398
421010065001,-75.22990869534779,39.933779105654544
421010065002,-75.23686632639765,39.93198423525638
421010065003,-75.23087393483182,39.935393686666494
421010065004,-75.2325286282298,39.93680946862003
421010065005,-75.24290424559722,39.94394592449825
421010066001,-75.2269744022345,39.930721667133625
421010067002,-75.22462812716103,39.9195421752643
421010067005,-75.22691205122908,39.925267489294534
421010067006,-75.22424246533923,39.9234917125928
421010069001,-75.21269363369188,39.93066599773367
421010069002,-75.21799702378804,39.929929132538604
421010069003,-75.21854186527617,39.93256580802272
421010070003,-75.2225745585574,39.933343424751676
421010070002,-75.22200869098448,39.936719698551634
421010071013,-75.22287362977404,39.93965016998383
421010071011,-75.2275427915689,39.93636848028049
421010071022,-75.22932493918236,39.93867674686253
421010071023,-75.22659233724119,39.940664625786155
421010072002,-75.23127565263358,39.946387038035226
421010074003,-75.21518039754197,39.9410924690592
421010078001,-75.21331229814751,39.94544432314702
421010078004,-75.21797372565345,39.94717822765635
421010079001,-75.21553687446132,39.95142153956705
421010079002,-75.2162711238373,39.94969458793662
421010079004,-75.22055384246973,39.951657428816056
421010080001,-75.22457033418834,39.95175012450125
421010080002,-75.22522696440443,39.949005776055166
421010081024,-75.23274170816448,39.95121622841787
421010081011,-75.23354932949913,39.94851321121788
421010081021,-75.23698463185917,39.950945143362745
421010081022,-75.23666085622077,39.95246696604709
421010081023,-75.23634552475853,39.954005239387406
421010082001,-75.24105716307218,39.95112299889226
421010082002,-75.24127490314632,39.94915488253593
421010082003,-75.24184017853342,39.94708840647268
421010082004,-75.24454517239336,39.94527743071035
421010073002,-75.22257435698057,39.94257772916234
421010073003,-75.22196034332002,39.9451911832894
421010074001,-75.21012116055071,39.943726094559544
421010074002,-75.21175687447789,39.94161782981411
421010072006,-75.23633519534313,39.945323141004586
421010073001,-75.22010743511885,39.9432152252243
421010074005,-75.21530476285663,39.93791997192754
421010338005,-75.0768390512833,40.064416073509
421010341002,-75.07705539452064,40.07500825380233
421010344003,-75.05405606513108,40.09584786885311
421010348022,-75.0143983091727,40.063788662203216
421010353013,-74.98952618943386,40.06272330726312
421010362024,-74.97540899943662,40.08752003148505
421010003002,-75.17605221193895,39.957720372331565
421010006001,-75.1583355221568,39.94938447390015
421010007003,-75.17882527920013,39.95192437875658
421010009021,-75.15507140629776,39.94694794829523
421010009022,-75.15844065641754,39.947402791958226
421010009011,-75.16118903307537,39.947749316119044
421010009012,-75.16347907632579,39.948032254935775
421010012024,-75.16655339467901,39.94520050599724
421010012022,-75.16985535151605,39.94524970275669
421010012023,-75.17327258875852,39.9455922568655
421010012013,-75.1766014499148,39.94601086536726
421010012011,-75.18338907150415,39.94755254360152
421010012012,-75.17732358375966,39.94781484052656
421010013001,-75.1787472091412,39.94431306912177
421010013002,-75.17919421788254,39.94255047208146
421010013003,-75.1796251526185,39.94057123200639
421010013004,-75.18195679049856,39.94296613155711
421010014002,-75.1762978470312,39.94366397037287
421010015001,-75.15451598793216,39.94135009995285
421010017001,-75.14613576447069,39.93731250491317
421010019001,-75.17226684552067,39.94076353771051
421010021002,-75.17571488339266,39.93700059615731
421010022002,-75.16981439917608,39.9351278820235
421010023001,-75.16375099612145,39.9356470754222
421010024001,-75.15483371417976,39.93715453397508
421010024002,-75.1560815585567,39.9339222202954
421010024004,-75.1569138920613,39.93605735379743
421010025004,-75.15221199756633,39.93538794955172
421010025001,-75.1489043565165,39.93463290399157
421010027024,-75.1511477069055,39.92573135810693
421010027012,-75.15424790568419,39.92611423441652
421010027013,-75.15370204368092,39.92855510819983
421010027011,-75.15315920514885,39.93099149236687
421010028011,-75.15683376300663,39.92897212151334
421010028012,-75.15737282795912,39.926530497786224
421010028021,-75.16053813315082,39.92675145874792
421010028022,-75.1642307416482,39.927152431444554
421010028024,-75.16271455454935,39.92940804988739
421010028025,-75.15942289808524,39.931311890813426
421010028023,-75.16009095065951,39.92879814329175
421010030012,-75.1700469042408,39.92818813052913
421010030013,-75.17215257488364,39.92845553879895
421010030014,-75.17422722038673,39.9287263587374
421010031002,-75.1755510646732,39.93140366762318
421010031003,-75.1767362248992,39.929675843393234
421010031004,-75.17973356419475,39.93035209715479
421010031005,-75.17803557511395,39.93194669253301
421010031006,-75.1803143208332,39.93348812557233
421010032001,-75.18253570178774,39.93481617564024
421010032002,-75.18293310194366,39.93298559627622
421010032003,-75.18332838656411,39.93115128140226
421010032006,-75.18889868758592,39.93311680307737
421010033003,-75.19137484187648,39.93657610180937
421010033006,-75.19569874864965,39.9352573758675
421010033004,-75.19513989599024,39.937769683711295
421010036002,-75.19694290147191,39.93077541541203
421010036004,-75.19490475438752,39.932023296099
421010037013,-75.18101851877523,39.92708925691027
421010037014,-75.18445108920957,39.927970020218744
421010037021,-75.17971707152056,39.92456547235168
421010037023,-75.18566253988858,39.92442468017966
421010284003,-75.13803538934526,40.02484386306905
421010286003,-75.13053153688352,40.0268606333108
421010306002,-75.09334894922839,40.0474164784861
421010199002,-75.1422409872549,40.005958129073136
421010205001,-75.16296725508757,40.01716784465982
421010211002,-75.20703060966481,40.028307335186064
421010357011,-75.02967622339752,40.10709455833816
421010363021,-74.97826499197318,40.09487349181248
